canonical_source,duplicate_source,run_key_with_machine,series_digest
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-naive-feat:dataset|s2cag|naive|10|None|None|None|None|dataset|None|None|dyn_cora|False|999:50|cn69,e17d187a47d93d1c5093d0b92f7a083463c0ea51
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-naive-feat:dataset|s2cag|naive|10|None|None|None|None|dataset|None|None|dyn_cora|False|9:100|cn69,51dc3d855f139e3a429423d9f00fed57afdd1e6d
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-naive-feat:dataset|s2cag|naive|10|None|None|None|None|dataset|None|None|dyn_cora|False|99:100|cn69,4d306f956963a0ac7671c58ebf4dffbce4392984
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-naive-feat:dataset|s2cag|naive|10|None|None|None|None|dataset|None|None|dyn_cora|False|999:100|cn69,d494cf47f2c954c33dd9e7eda2e23f7f9013844d
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-naive-feat:dataset|s2cag|naive|10|None|None|None|None|dataset|None|None|dyn_acm|False|9:50|cn69,7f686314022fa6f2ba4cc70156e0458225425dd5
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-naive-feat:dataset|s2cag|naive|10|None|None|None|None|dataset|None|None|dyn_acm|False|99:50|cn69,5fa904777c15888e6702b257ed6caac3d05783d6
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-naive-feat:dataset|s2cag|naive|10|None|None|None|None|dataset|None|None|dyn_acm|False|999:50|cn69,13a8ef2e1f588f5075ea4642a4aeb4f7027c3ca8
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-naive-feat:dataset|s2cag|naive|10|None|None|None|None|dataset|None|None|dyn_acm|False|9:100|cn69,0843c4a78c497a5c27c42ca947caa9dddb26e31d
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-naive-feat:dataset|s2cag|naive|10|None|None|None|None|dataset|None|None|dyn_acm|False|99:100|cn69,616444e62d7fb7ef6c438aee50e493b4300cf4c1
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-L:3-r:1-agg:norm-gpu-feat:dataset|s2cag|smart|10|3|1|norm|gpu|dataset|None|None|dyn_cora|False|9:50|cn69,be54b17efc66eec208501d4221aa9cd5a7172b2e
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-L:3-r:1-agg:norm-gpu-feat:dataset|s2cag|smart|10|3|1|norm|gpu|dataset|None|None|dyn_cora|False|99:50|cn69,ffcbdccfe0c3a68c56f37f23c27fd0872a692390
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-L:3-r:1-agg:norm-gpu-feat:dataset|s2cag|smart|10|3|1|norm|gpu|dataset|None|None|dyn_cora|False|999:50|cn69,a5562addf476301bd7b60c7a9bebed9ed3922bc7
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-L:3-r:1-agg:norm-gpu-feat:dataset|s2cag|smart|10|3|1|norm|gpu|dataset|None|None|dyn_cora|False|9:100|cn69,d0c78c98e4fb85725eaaaa378b1c43fd7c5e441d
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-L:3-r:1-agg:norm-gpu-feat:dataset|s2cag|smart|10|3|1|norm|gpu|dataset|None|None|dyn_cora|False|99:100|cn69,ec5a66ee938ce33ec4541de39865bfbdd2da8411
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-L:3-r:1-agg:norm-gpu-feat:dataset|s2cag|smart|10|3|1|norm|gpu|dataset|None|None|dyn_cora|False|999:100|cn69,3e57b60c6c5cf2fae909e292a2f601e1390a719c
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-L:3-r:1-agg:norm-gpu-feat:dataset|s2cag|smart|10|3|1|norm|gpu|dataset|None|None|dyn_acm|False|9:50|cn69,6a8fc1478be8255a841455852dcbb506f36ca00a
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-L:3-r:1-agg:norm-gpu-feat:dataset|s2cag|smart|10|3|1|norm|gpu|dataset|None|None|dyn_acm|False|99:50|cn69,37bb07d639ab4389f3f5ecbd0a46fc15ee4e4e10
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-L:3-r:1-agg:norm-gpu-feat:dataset|s2cag|smart|10|3|1|norm|gpu|dataset|None|None|dyn_acm|False|999:50|cn69,5da7c7560745c0030aa7d039496c3ce4ff635ab3
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-L:3-r:1-agg:norm-gpu-feat:dataset|s2cag|smart|10|3|1|norm|gpu|dataset|None|None|dyn_acm|False|9:100|cn69,440a4e077f485980acbd0353c9763ef749b658d4
